t_s,power_w,temp_c
0.00032730600014474476,19.06688,64.781
0.017509686999801488,19.027968,64.781
0.031147543999395566,18.950144,64.968
0.044462830999691505,18.911232,64.687
0.05738959399968735,18.833408,64.781
0.07036288600011176,18.833408,65.062
0.0829970320000939,18.87232,64.843
0.09477447999961441,18.911232,65.062
0.10716388299988466,19.027968,65.281
0.1196962980002354,19.105792,65.281
0.13291164600013872,18.950144,64.625
0.14658147099999042,18.87232,64.875
0.15979713900014758,18.833408,64.812
0.17295174900027632,18.716672,64.562
0.18618584999967425,18.630527999999998,64.781
0.1995771709998735,18.630527999999998,64.781
0.21188196299954143,18.708479999999998,65.093
0.22396194799966906,18.786432,64.875
0.23607719800020277,18.833408,65.062
0.24857626799985155,18.950144,64.875
0.26162857100007386,18.989056,65.156
0.2750950939998802,18.950144,64.812
0.2881895419995999,18.87232,65.062
0.3022434759996031,18.794496,64.875
0.3140608929998052,18.747456,64.75
0.32719159799944464,18.669504,64.906
0.3398967229995833,18.747456,65.25
0.3521290959997714,18.755584,65.0
0.36412216699955025,18.87232,65.281
0.3780580490001739,18.989056,65.156
0.39007915199999843,19.027968,64.75
0.403351365999697,18.989056,64.937
0.4163782919995356,18.911232,64.843
0.4300679580001088,18.794496,65.031
0.4430960999998206,18.755584,64.781
0.4553614030000972,18.755584,65.031
0.46764632200029155,18.794496,65.093
0.4797299550000389,18.833408,64.812
0.4920207949999167,18.950144,65.062
0.5041097719995378,19.027968,65.312
0.5159709350000412,19.06688,64.875
0.5291429849994529,19.027968,65.093
0.5422168249997412,18.950144,64.937
0.5556269629996677,18.833408,64.687
0.5688643590001448,18.755584,64.812
0.5811760309998135,18.716672,65.125
0.5937132779999956,18.755584,65.156
0.6058161760001894,18.794496,65.0
0.6178537919995506,18.87232,65.062
0.6300520209997558,18.87232,64.781
0.6420288669996808,18.950144,64.968
0.6541021639995961,18.950144,65.187
0.6672944390002158,18.911232,64.781
0.6793072539994682,18.833408,64.937
0.6923630450000928,18.67776,64.875
0.7052950239994971,18.638848000000003,64.75
0.717227580999861,18.67776,64.968
0.7296822329999486,18.716672,65.343
0.7419126549993962,18.794496,65.0
0.7540740509994066,18.911232,65.0
0.7689385369994852,18.989056,65.062
0.7810628110000835,18.989056,64.843
0.7943805619997875,18.989056,64.687
0.8073458230001052,18.87232,64.843
0.8203463479994753,18.755584,65.031
0.8322177509999165,18.716672,64.812
0.8446280179996393,18.794496,65.031
0.8567469159997927,18.833408,64.906
0.8686895209993963,18.911232,65.187
0.8805559319998792,19.027968,65.187
0.8935248079997109,19.06688,65.25
0.9055679279999822,19.06688,64.906
0.9189579049998429,19.027968,65.031
0.9320948180002233,18.950144,64.906
0.9452661650002483,18.794496,64.75
0.9584552079995774,18.716672,64.843
0.9708729949998087,18.755584,65.218
0.9828622569993968,18.794496,65.031
0.9950259890001689,18.911232,65.281
1.007198745000096,18.989056,65.187
1.0207341659997837,19.06688,64.843
1.0338157179994596,19.027968,65.187
1.0472192309998718,18.950144,64.843
1.060399666000194,18.911232,65.0
1.0733819509996465,18.794496,64.781
1.0860715540002275,18.794496,64.906
1.097996686999977,18.794496,64.781
1.1099268749994735,18.87232,65.312
1.1220109879996016,18.911232,65.062
1.1340545880002537,19.027968,65.156
1.147121354999399,19.06688,64.937
1.159160219000114,19.105792,65.031
1.1724123039994083,19.06688,64.937
1.1856447399995886,18.989056,65.156
1.198773717000222,18.864383999999998,64.843
1.2123669009997684,18.786432,65.093
