t_s,power_w,temp_c
0.00034077800046361517,16.345472,61.031
0.021016646000134642,16.306368,60.906
0.034104625001418754,16.345472,60.593
0.047577733001162414,16.267264,60.812
0.06056746900139842,16.22816,60.812
0.07306567100022221,16.25472,61.281
0.08518642300077772,16.215552,60.968
0.09733565500027908,16.215552,61.218
0.10938165200059302,16.215552,60.781
0.12166804000116827,16.189056,61.093
0.1356873730001098,16.267264,60.968
0.14873839000028966,16.306368,61.281
0.160788291001154,16.384576000000003,60.937
0.17305192700041516,16.345472,61.125
0.18645037800160935,16.462784,61.093
0.19996598400030052,16.42368,60.718
0.21366914700047346,16.306368,60.593
0.22698858800140442,16.149952,60.718
0.2391578530005063,16.110848,61.25
0.2512630520013772,16.071744,60.843
0.26344495700141124,16.149952,61.125
0.2756164620004711,16.189056,60.843
0.2881082640014938,16.189056,61.062
0.3002614640008687,16.306368,60.875
0.3122429480008577,16.306368,60.937
0.32442008500038355,16.384576000000003,60.843
0.3382212670003355,16.462784,61.093
0.35151248300098814,16.462784,60.906
0.36482123600035266,16.384576000000003,60.625
0.37785020400042413,16.267264,60.75
0.39067686300040805,16.149952,61.156
0.40307903100074327,16.149952,60.968
0.41526685600001656,16.149952,61.125
0.42755270000088785,16.189056,61.125
0.44152527900041605,16.267264,60.906
0.4537734260011348,16.306368,60.968
0.46576563000053284,16.306368,61.375
0.47775268200166465,16.384576000000003,61.218
0.49058462100038014,16.462784,60.875
0.5041399400015507,16.501887999999997,61.093
0.5174615570012975,16.384576000000003,60.718
0.5296750150009757,16.345472,60.562
0.5427506089999952,16.189056,60.906
0.5549434590011515,16.149952,61.187
0.567060882000078,16.149952,60.875
0.57916931300133,16.22816,61.156
0.5912113430003956,16.267264,61.187
0.606372274000023,16.306368,60.843
0.6183525740016194,16.306368,61.031
0.6303014170007373,16.42368,61.281
0.6436750350003422,16.42368,60.843
0.6557756580004934,16.501887999999997,60.906
0.6693669780015625,16.462784,60.968
0.6825601750006172,16.384576000000003,60.718
0.6957472920003056,16.22816,61.187
0.7078378030000749,16.110848,61.031
0.7192949840009533,16.137216,61.125
0.7314356400001998,16.137216,60.781
0.7437559810005041,16.149952,61.031
0.7558959010002582,16.189056,60.906
0.7678902170009678,16.22816,60.937
0.7798471880014404,16.267264,61.25
0.791848001001199,16.345472,60.843
0.8057825940013572,16.345472,60.906
0.8190987390007649,16.462784,61.093
0.8318783570011874,16.384576000000003,60.718
0.8452209660008521,16.306368,61.156
0.8582597270014958,16.176384,60.718
0.8703208290007751,16.176384,61.25
0.8824347960016894,16.137216,60.937
0.8945339790006983,16.176384,61.093
0.9066438180016121,16.215552,60.906
0.9187940110005002,16.25472,61.062
0.9308012230012537,16.306368,61.406
0.9429749360006099,16.345472,60.906
0.9550486780008214,16.384576000000003,60.906
0.968688896000458,16.462784,61.156
0.9820583540004009,16.501887999999997,60.968
0.9955690960014181,16.384576000000003,60.656
1.009019196000736,16.293888000000003,60.656
1.0212233100010053,16.215552,61.125
1.033233146999919,16.215552,60.906
1.045312937001654,16.215552,61.093
1.0574045040011697,16.25472,60.875
1.0716463060016395,16.306368,60.906
1.0838720850006212,16.345472,61.093
1.0958770570014167,16.384576000000003,61.25
1.107861069000137,16.462784,61.125
1.1217751180010964,16.501887999999997,60.843
1.135253795000608,16.580096,61.062
1.1479718430000503,16.462784,60.906
1.1610930060014653,16.345472,61.125
1.1736926510002377,16.25472,60.906
1.185979103000136,16.25472,61.312
1.1980267650014866,16.25472,60.875
1.2101490200002445,16.267264,61.031
1.2222638520015607,16.306368,61.062
1.236370002001422,16.384576000000003,61.312
1.2483165410012589,16.384576000000003,60.968
1.2602676559999964,16.462784,61.25
1.274188489000153,16.462784,60.812
1.2866408660011075,16.540992,60.906
1.3001174310011265,16.501887999999997,60.906
1.312646450000102,16.42368,61.156
1.325513078001677,16.267264,60.718
